"corpus"	"match_position"	"left context"	"match"	"right_context"	"text_recipient"	"text_sender"	"text_year"
"Semperi ja Barbaruse kirjavahetus"	"32075"	"Elame nagu kinos , kus kava vaheldub paar korda päevas . Sündmused otse ründavad kodanikku , kes muidugi kaotab tasakaalu . Oli"	"huvitav"	"jälgida seda kabuhirmu , mis haaras koorekihti , kes on ikka pikisilmi igatsenud kaprali valitsust , ning nüüd seisis järsku hoopis uue dilemma ees , kus kahest pahest oleks tulnud valida just see , mis nende unistustele igaveseks kriipsu tõmmanud oleks , ja mille õnnelik lahendus selle suure „ kolli “ vähemalt kõrvaldanud on . Loodame , et viimased ärevad päevad meie ülbe ja täispuhutud koorekihi veidi mõtlema panevad ja isegi valitsust kaudselt mõjutavad veidi inimlikumat tooni võtma . Oleks aeg opositsiooni tagakiusamist ja tõsidemokraatide väljasuretamist lõpetada üldise amnestiaga . Oleks aeg loobuda poola panstvo võtetest , kui tahetakse vabariiklikku üksmeelt ja ühtekuuluvust luua , oleks aeg rahvast veel rohkem maaga varustada , et inimene millegi küljes ka ripuks , ja et tööpuuduse tont Hitleri asemel kollitama ei hakkaks . Võime rahul olla , et vähemalt see saapakonts meid ei rõhu , mis tahab terve Euroopa lömaks litsu , nagu see on sündinud Tšehhiga ja Poolaga . Viimane oli seda karistust kõigiti väärt , sest sääl elati ikka alles traditsioonilist aadlimehe elu ja kurnati rahvast eelajaloolise jõhkrusega . Seda viimast – rahvast tulebki haletseda , kuna koorekihile on see vajalik õppetund . Sõda lossidele , rahu hurtsikutele ! Imelikul viisil oli Pärnu väga rahulik , ega lasknud end nakatada pealinna kabuhirmust , mille suuri silmi nägime kaudselt siingi . Õieti oleks kulunud rohkemgi hirmu neile , kes ei teadnud enam , kui kõrgele nina ajada , ja kellele tundus meiegi juures aadli hõngu ja upsakat üleolekut . Tuleks välismaalt siia nõuda nende varandused , kes juba plehku panemas olid , nagu too „ julge rüütel “ /Rydz Smygli/ nagu ta poolastatud nime tõlge kõlab . Noh oli ikka küll „ rõitsarj smjelõi “ !"	"Semper"	"Barbarus"	"1939"
"Semperi ja Barbaruse kirjavahetus"	"32411"	"Loodame , et meie riigi uus „ allüürnik “ vähemalt meie kultuurilist olemist ei ohusta , ega häiri , et meie vaimuelu vabadus veelgi avaramaks muutub , ja et kunst , kirjandus , teater endiselt areneda ja õitseda võiks ! Vaevalt meil tulevikus suuremat survet karta oleks , sest nüüd oli"	"hetk"	"ju kõige soodsam meie lämmatamiseks , kui seda tahetud oleks . Nähtavasti on neil siiski süüme olemas , ega kiputa just hitlerlikke meetodeid kasutama . Meie kultuuri ja selle saavutusi on siiski respekteeritud ja küllalt veel inimlik oldud nüüdsel reaalpoliitika ahnitsemise ajastul , kus kõik suurriigid nagu lõukoerad loomaaias /enne toitmist!/ lõugu matsutavad , et pisiriigid vakatades värisema peavad , küsides : kelle järjekord siis nüüd ? Millise suurriigi süüme oleks absoluutselt puhas ? ! Ah žalok tot , v kom sovjestj ne čista ! .."	"Semper"	"Barbarus"	"1939"
"Semperi ja Barbaruse kirjavahetus"	"32650"	"Mõtlesin neil ärevatel päevadel siiski Sinule , et kuidas Sa sarnases õhkkonnas küll romaani lõpetada saad ? Sinu kirja põhjal võin Sulle nüüd"	"siiralt"	"õnne soovida teose punkti-paneku puhul ! Vaat see oli tõeline sangarlikkus sarnases sündmuste rägastikus veel psühholoogilist analüüsi arendada ! Mul oli loomingu poolest antrakt , sest puhkusele siirdudes jäin haigeks ja pidin Hiiobina kuidagi ilma kaltsata kaaberdama ja kooberdama ligi kümme päeva . Narvast saabudes läksin veel poolhaigena Mulki nurmkanade jahile , kus paari matkaga lasin viis lindu + kaks võsastikku kukkunud ja leidmata jäänud eksemplaari , kuna küttisime ilma koerata – vabalaskuritena . Ka mu jahikaaslane sai sama suure saagi ."	"Semper"	"Barbarus"	"1939"
"Semperi ja Barbaruse kirjavahetus"	"32804"	"Kahju , et nii kaugel olete , muidu oleksime kutsunud jahisaaki maitsema . Varmad lubasid ikka tulla , ent ärev aeg ei lasknud neid liikuda . Saime nendega Tallinnast tagasisõidul sääl kokku , ja siis oli nädalalõpu päev peagu kindel . Olime suurte ostude palaviku ajal kodust ära , nii et meie tagavarasid ei soetanud , kuigi mõnda asja vaja olnuks . Ent katki pole midagi . Nüüd , kus meie"	"saatus"	"kuidagi fikseeritud , on lootusi , et meie kaladena kuivale ei jää . On siiski hää meel , et meie kultuurareng võib jatkuda ilma suurema suundamiseta , et meie kirjandus ja kunst siiski jääb ilmekaks ja isikupäraseks üldise loomismulina kõrval , mida kupjaga ergutakse . Isiklikult oleksin leppinud igasuguse halvema kombinatsiooniga , sest loov inimene peab mõistma igasuguses olukorras end maksma panna , aga vaimu vabadus on siiski suurim hüve maailmas . Luba siis meid ühiselt õnnitleda üksteist selle lahenduse puhul , mis saatus meile määranud ! Elagu vaba vaim ja selle saavutused ! Muutugu Eesti tõeliseks vabariigiks ! Tervitusi ! Barbarus ."	"Semper"	"Barbarus"	"1939"
"Semperi ja Barbaruse kirjavahetus"	"32888"	"Kahju , et nii kaugel olete , muidu oleksime kutsunud jahisaaki maitsema . Varmad lubasid ikka tulla , ent ärev aeg ei lasknud neid liikuda . Saime nendega Tallinnast tagasisõidul sääl kokku , ja siis oli nädalalõpu päev peagu kindel . Olime suurte ostude palaviku ajal kodust ära , nii et meie tagavarasid ei soetanud , kuigi mõnda asja vaja olnuks . Ent katki pole midagi . Nüüd , kus meie saatus kuidagi fikseeritud , on lootusi , et meie kaladena kuivale ei jää . On siiski hää meel , et meie kultuurareng võib jatkuda ilma suurema suundamiseta , et meie kirjandus ja kunst siiski jääb ilmekaks ja isikupäraseks üldise loomismulina kõrval , mida kupjaga ergutakse . Isiklikult oleksin leppinud igasuguse halvema kombinatsiooniga , sest loov inimene peab mõistma igasuguses olukorras end maksma panna , aga vaimu vabadus on siiski suurim hüve maailmas . Luba siis meid ühiselt õnnitleda üksteist selle lahenduse puhul , mis"	"saatus"	"meile määranud ! Elagu vaba vaim ja selle saavutused ! Muutugu Eesti tõeliseks vabariigiks ! Tervitusi ! Barbarus ."	"Semper"	"Barbarus"	"1939"
"Semperi ja Barbaruse kirjavahetus"	"33078"	"See ülelugemine toimus veelgi närvepingutavamas õhkkonnas kui viimaste päätükkide kirjutamine . Seda kõbinat , mis siin läbi elati seoses Vene paktiga : kuulu- ja hirmujutud siginesid nagu seened niiskes meeleolus ! Sinna lisas oma jagu paanikat sakste kiirmarss . Levitasid hirmu ja viimse päeva meeleolu . Ning viimane lops : Ilmar Tõnissoni tapmine . Käisin Tõnissonide pool nii mõnigi kord , viimati alles ühe märgukirja pärast , mida läkitati Tartu vaimu poolt õnnesoovitelegrammide asemele . Mu naine oli isegi kolm tundi enne"	"mõrva"	"Ilmariga tänaval koos . Ja korraga see julm tegu , kõige absurdsem roim ! Ei mahu veel praegugi ajju oma absurdsusega . Poissi ma tundsin hästi , oli sümpaatne , teovõimas , suure huviskaalaga ja eruditsiooniga noormees , vana Jaani idealismi jatkaja ja ühtlasi tema suur tugi ja lootus . See , mis vana Tõnisson on viimaste aastate jooksul ja nüüd veel viimaste päevadega pidanud läbi elama , on päris klassikatragöödialik . Seitse aastat oma perekonnas mõrvarit ülal pidada ja mis pääasi teda hellitada rohkem kui teisi , ja siis need kuus julma pauku ! Ma tundsin ja teadsin seda naist : vaikija , kannataja ja türanniseerija ühtlasi , võimuablas äärmuseni , vimmas sellepärast , et pidi viimaste aegade oludes loobuma oma karjeristi-unistustest , täis kättemaksu , alaväärtuskihku perekonna vastu , kuhu ta oli kalkuleerides ( raseduse abil ) sisse tunginud . Ja mõrv ise – jäise külmusega ette kavatsetud , kuni detailideni läbi mõeldud . Nende paukudega tundis ta viimaks ometi ennast üle sellest perekonnast . „ Ma ei kahetse midagi ! “ Kojuruttava ( Tallinnast ) vanaproua Tõnissoni esimeseks hooleks oli vaksalisse jõudes küsida , kas „ Amal “ on vanglasse linu ja patju järele viidud !"	"Barbarus"	"Semper"	"1939"
"Semperi ja Barbaruse kirjavahetus"	"33112"	"See ülelugemine toimus veelgi närvepingutavamas õhkkonnas kui viimaste päätükkide kirjutamine . Seda kõbinat , mis siin läbi elati seoses Vene paktiga : kuulu- ja hirmujutud siginesid nagu seened niiskes meeleolus ! Sinna lisas oma jagu paanikat sakste kiirmarss . Levitasid hirmu ja viimse päeva meeleolu . Ning viimane lops : Ilmar Tõnissoni tapmine . Käisin Tõnissonide pool nii mõnigi kord , viimati alles ühe märgukirja pärast , mida läkitati Tartu vaimu poolt õnnesoovitelegrammide asemele . Mu naine oli isegi kolm tundi enne mõrva Ilmariga tänaval koos . Ja korraga see julm tegu , kõige absurdsem roim ! Ei mahu veel praegugi ajju oma absurdsusega . Poissi ma tundsin hästi , oli sümpaatne , teovõimas , suure"	"huviskaalaga"	"ja eruditsiooniga noormees , vana Jaani idealismi jatkaja ja ühtlasi tema suur tugi ja lootus . See , mis vana Tõnisson on viimaste aastate jooksul ja nüüd veel viimaste päevadega pidanud läbi elama , on päris klassikatragöödialik . Seitse aastat oma perekonnas mõrvarit ülal pidada ja mis pääasi teda hellitada rohkem kui teisi , ja siis need kuus julma pauku ! Ma tundsin ja teadsin seda naist : vaikija , kannataja ja türanniseerija ühtlasi , võimuablas äärmuseni , vimmas sellepärast , et pidi viimaste aegade oludes loobuma oma karjeristi-unistustest , täis kättemaksu , alaväärtuskihku perekonna vastu , kuhu ta oli kalkuleerides ( raseduse abil ) sisse tunginud . Ja mõrv ise – jäise külmusega ette kavatsetud , kuni detailideni läbi mõeldud . Nende paukudega tundis ta viimaks ometi ennast üle sellest perekonnast . „ Ma ei kahetse midagi ! “ Kojuruttava ( Tallinnast ) vanaproua Tõnissoni esimeseks hooleks oli vaksalisse jõudes küsida , kas „ Amal “ on vanglasse linu ja patju järele viidud !"	"Barbarus"	"Semper"	"1939"
"Semperi ja Barbaruse kirjavahetus"	"33155"	"See ülelugemine toimus veelgi närvepingutavamas õhkkonnas kui viimaste päätükkide kirjutamine . Seda kõbinat , mis siin läbi elati seoses Vene paktiga : kuulu- ja hirmujutud siginesid nagu seened niiskes meeleolus ! Sinna lisas oma jagu paanikat sakste kiirmarss . Levitasid hirmu ja viimse päeva meeleolu . Ning viimane lops : Ilmar Tõnissoni tapmine . Käisin Tõnissonide pool nii mõnigi kord , viimati alles ühe märgukirja pärast , mida läkitati Tartu vaimu poolt õnnesoovitelegrammide asemele . Mu naine oli isegi kolm tundi enne mõrva Ilmariga tänaval koos . Ja korraga see julm tegu , kõige absurdsem roim ! Ei mahu veel praegugi ajju oma absurdsusega . Poissi ma tundsin hästi , oli sümpaatne , teovõimas , suure huviskaalaga ja eruditsiooniga noormees , vana Jaani idealismi jatkaja ja ühtlasi tema suur tugi ja lootus . See , mis vana Tõnisson on viimaste aastate jooksul ja nüüd veel viimaste päevadega pidanud läbi elama , on päris klassikatragöödialik . Seitse aastat oma perekonnas"	"mõrvarit"	"ülal pidada ja mis pääasi teda hellitada rohkem kui teisi , ja siis need kuus julma pauku ! Ma tundsin ja teadsin seda naist : vaikija , kannataja ja türanniseerija ühtlasi , võimuablas äärmuseni , vimmas sellepärast , et pidi viimaste aegade oludes loobuma oma karjeristi-unistustest , täis kättemaksu , alaväärtuskihku perekonna vastu , kuhu ta oli kalkuleerides ( raseduse abil ) sisse tunginud . Ja mõrv ise – jäise külmusega ette kavatsetud , kuni detailideni läbi mõeldud . Nende paukudega tundis ta viimaks ometi ennast üle sellest perekonnast . „ Ma ei kahetse midagi ! “ Kojuruttava ( Tallinnast ) vanaproua Tõnissoni esimeseks hooleks oli vaksalisse jõudes küsida , kas „ Amal “ on vanglasse linu ja patju järele viidud !"	"Barbarus"	"Semper"	"1939"
"Semperi ja Barbaruse kirjavahetus"	"33222"	"See ülelugemine toimus veelgi närvepingutavamas õhkkonnas kui viimaste päätükkide kirjutamine . Seda kõbinat , mis siin läbi elati seoses Vene paktiga : kuulu- ja hirmujutud siginesid nagu seened niiskes meeleolus ! Sinna lisas oma jagu paanikat sakste kiirmarss . Levitasid hirmu ja viimse päeva meeleolu . Ning viimane lops : Ilmar Tõnissoni tapmine . Käisin Tõnissonide pool nii mõnigi kord , viimati alles ühe märgukirja pärast , mida läkitati Tartu vaimu poolt õnnesoovitelegrammide asemele . Mu naine oli isegi kolm tundi enne mõrva Ilmariga tänaval koos . Ja korraga see julm tegu , kõige absurdsem roim ! Ei mahu veel praegugi ajju oma absurdsusega . Poissi ma tundsin hästi , oli sümpaatne , teovõimas , suure huviskaalaga ja eruditsiooniga noormees , vana Jaani idealismi jatkaja ja ühtlasi tema suur tugi ja lootus . See , mis vana Tõnisson on viimaste aastate jooksul ja nüüd veel viimaste päevadega pidanud läbi elama , on päris klassikatragöödialik . Seitse aastat oma perekonnas mõrvarit ülal pidada ja mis pääasi teda hellitada rohkem kui teisi , ja siis need kuus julma pauku ! Ma tundsin ja teadsin seda naist : vaikija , kannataja ja türanniseerija ühtlasi , võimuablas äärmuseni , vimmas sellepärast , et pidi viimaste aegade oludes loobuma oma karjeristi-unistustest , täis kättemaksu , alaväärtuskihku perekonna vastu , kuhu ta oli kalkuleerides ( raseduse abil ) sisse tunginud . Ja"	"mõrv"	"ise – jäise külmusega ette kavatsetud , kuni detailideni läbi mõeldud . Nende paukudega tundis ta viimaks ometi ennast üle sellest perekonnast . „ Ma ei kahetse midagi ! “ Kojuruttava ( Tallinnast ) vanaproua Tõnissoni esimeseks hooleks oli vaksalisse jõudes küsida , kas „ Amal “ on vanglasse linu ja patju järele viidud !"	"Barbarus"	"Semper"	"1939"
"Semperi ja Barbaruse kirjavahetus"	"33316"	"Paar aastat tagasi Tõnisson oli hämmastatud , kes see ometi võiks olla , kes nende perekonnas kõneldud asjad ja kavatsused kõik teatavasse kohta edasi kannab . Nüüd vahest selgub mõndagi . Kõige tagatipuks hakkab kuuldusi imbuma , et"	"mõrvar"	"on ise rase ... Üks vana Tõnissoni pojapoeg on juba nüüd vaeslapsena nende hoole all , ja kui nüüd veel teine ..."	"Barbarus"	"Semper"	"1939"
"Semperi ja Barbaruse kirjavahetus"	"33454"	"Just neil päevil sain väikese külmetuse , mis mind maha tõmbas paariks päevaks . Nüüd olen küll jälle jalul . Muidugi , see toolidevahetamine ülalpool ei rahulda kedagi . Nad on sääl sõgedusega löödud , nagu poleks vahepääl kogu elusuund järsult muutunud . Kogu haridus- ja sotsiaalpoliitika nõuaks praegu põhjalikku murrangut , relvastuskulud peaksid edaspidi minema sotsiaalse hääolu ja vaimu teenistusse . Kas meie armas Jüri – formalist , ilma reaalsusetaibuta ja kõhkleja nagu ta on – suudab aru saada uutest ülesannetelt ? Vaevalt ! Aga ma usun , et meil siiski murrang tulemata ei jää ja see istutab neis närvlikes aegades hinge optimismi . Ma ei ole nende killas , kes eriti nukrutsevad Eesti"	"saatuse"	"pärast muutunud oludes . „ Orjarahvas “ , hüüdis neil päevil meie tuntud luuletaja soomlannast proua eestlaste kohta ning lisas siis veel muidki väljendeid , mis kaunis haavavad olid . Härrasrahvas üle lahe pimendab küll oma päälinna ja saadab laevad Botnia lahte , aga ma arvan , et nende sõjakisa on nagu poolakail väga kõva , aga lõppude lõpuks ainult žest . Ootame , näeme ."	"Barbarus"	"Semper"	"1939"
"Semperi ja Barbaruse kirjavahetus"	"33792"	"Tallinnas „ Tubakatee “ esietendusel kohtasin kõiki peninukke , kus väiksem neist haletses kõvast’ meie vaest isamaad , mõtet avaldades , et küllap meid nahka pannakse kogu kultuuri ja karvadega . Sama mõte on nüüd väljendust leidnud „ Varamu “ epigrammis , sest leidub veel pisemaid , kes käivad lõvi kannul , et saagi restist profiiti lüüa . Pidin küll poeedilt küsima , kus ta siis oli , kui meie isamaa kurjemini ohustet oli /vapside poolt/ , ja kui meie Sinuga ja Vildega „ vastutusrikkal ajal “ lärmi lõime . Võib olla sai see jant Vildele"	"saatuslikukski"	"? Ent siis oli neil nina tuule järele , küür samuti . Tänu saatusele /isegi vunts-Hitlerile/ , et et meie vähemalt nende mandund baltlaste karjast lahti saime , küll veidi kalli hinnaga , ent radikaalselt . Eks me kannatame selle operatsiooni valud ka ära . Rahvas ootas nende lahkumist suurima häämeelega , ja võis kord isegi rahvaluulet – juhuriime kuulda lihtsas kõneluses : „ valmis Ems ja Orotava , mis need saksad jorutavad “ ... Küll oli aga hagijaid ostusi tegemas , et üsna häbi hakkas , nagu oleks mõnele saksa ese hääks mälestuseks . Käidi koduski pakkumas , ent ma ei ostnud põhimõtteliselt midagi , isegi „ spaniel“it mitte : ei taha sakslasist teadagi enam , et nad siin on olnud ..."	"Semper"	"Barbarus"	"1939"
"Semperi ja Barbaruse kirjavahetus"	"33806"	"Tallinnas „ Tubakatee “ esietendusel kohtasin kõiki peninukke , kus väiksem neist haletses kõvast’ meie vaest isamaad , mõtet avaldades , et küllap meid nahka pannakse kogu kultuuri ja karvadega . Sama mõte on nüüd väljendust leidnud „ Varamu “ epigrammis , sest leidub veel pisemaid , kes käivad lõvi kannul , et saagi restist profiiti lüüa . Pidin küll poeedilt küsima , kus ta siis oli , kui meie isamaa kurjemini ohustet oli /vapside poolt/ , ja kui meie Sinuga ja Vildega „ vastutusrikkal ajal “ lärmi lõime . Võib olla sai see jant Vildele saatuslikukski ? Ent siis oli neil nina tuule järele , küür samuti . Tänu"	"saatusele"	"/isegi vunts-Hitlerile/ , et et meie vähemalt nende mandund baltlaste karjast lahti saime , küll veidi kalli hinnaga , ent radikaalselt . Eks me kannatame selle operatsiooni valud ka ära . Rahvas ootas nende lahkumist suurima häämeelega , ja võis kord isegi rahvaluulet – juhuriime kuulda lihtsas kõneluses : „ valmis Ems ja Orotava , mis need saksad jorutavad “ ... Küll oli aga hagijaid ostusi tegemas , et üsna häbi hakkas , nagu oleks mõnele saksa ese hääks mälestuseks . Käidi koduski pakkumas , ent ma ei ostnud põhimõtteliselt midagi , isegi „ spaniel“it mitte : ei taha sakslasist teadagi enam , et nad siin on olnud ..."	"Semper"	"Barbarus"	"1939"
"Semperi ja Barbaruse kirjavahetus"	"34046"	"Jah ! sündmusi on üllatavaid ja loodetavasti häädennustavaid . Ent loov inimene paneb „ kivi kivi pääle “ , ega lase end segada . Minu arvates pole nimel viga . Kahju , et ei saa koos liiku teha ! Või ehk kohtame kogemata Tallinnas eeloleval pühapäeval , esmaspäeval ja teisipäeval , sest usupuhastamise päeva tuleb nüüd juba iroonilises mõttes pühitseda , ja esmaspäeva arvel poppi tehes , saab kolm püha korraga ? Leidsime „ Põllumeeste “ kodu väga sobiva olevat , kus ehk nüüdki peatume , kui ruumi leidub . Egas meil ju kliistripühi ei ole , nagu koolilastel . Eelmisel korral olime ööpäeva jooksul kolm korda teatris , ja külastasime daamide kunstinäitust . Loodame ka nüüd midagi kavas leida . Muide Šumakov kirjutas mulle Venest , et sääl suur"	"huvi"	"on meie kirjanduse vastu . Üldse kiri kubises umbes samust vihjetest , nagu „ Varamu “ artikkelgi . Ma arvan siiski , et venelased teeksid paremini , kui nad otsekohe E.K.L. kaudu noid huvisid rahuldaksid , nagu ma kevadel nendele soovitasin . Kas ei oleks isegi aeg üles tõsta kultuuršefi tarvidust , sest see ei oleks vähem tähtis , kui pressišefi sinna saatmine . Usun , et sel alal suudaksime rohkem ära teha , kui seni teha oleme suutnud . E.K.L. võiks selle küsimuse päevakorda tõsta ja valitsusele ette panna . Oleks imelik , kui asju aetakse ainult /ühe/ kirjanduse tõlkijaga , mitte aga meie kutseorganisatsiooniga . Siin on kaalul meie kirjanikkonna prestiižiküsimus , kuna üldisi huvisid ei või esindada sootu kõrvaline isik , vaid üldsuse usaldusega /vähemalt/ varustet ametlik volinik . Samuti tuleks ehk E.K.L.-l tulevikus samme astuda , et meie kirjanduslikke tellimisi välismaalt ja selleks vajalikku valuutat kinni ei lööda . Muide sain veel kätte 21 aug. tellitud raamatud , kuigi kahekuise vaheajaga . Ma ei ole postilt küsinud , kas mandaate veel realiseeritakse , või ei ? Ei tahaks üsna ilma kultuurilise kontaktita jääda , sest oleme sellega rohkem harjunud , kui suhkruga tee , või kohvi sekka , mida tarbekorral ka mõrudalt juua võib . Ja ühekülgne kontakt meie uue sõbraga ei suuda kõiki meie nõudeid rahuldada , välja arvatud ehk kino &amp;amp;amp ; teatrikunsti alad . Küll aga peaksime praegust meile soodsat meeleolu /nende ajakirjanduses vähemalt/ kasutama , et saaksime tõlkimiseks läbi viia maksimumi proosast ja luulest + muust kirjandusest . Selleks on meil isegi moraalne õigus , nagu väitsin kevadel nende esindajale , sest oleme tõlkinud küllalt nii uusimat , kui vanemat vene kirjandust , näidendeid , oopereid , tõlgitsenud nende muusikat küll laval ballettina , küll kontserditel , jne. Ka vaimsel alal peab valitsema sisse- &amp;amp;amp ; väljaveo tasakaal , milline on passiivne meie kahjuks . Olen ses suhtes suurem optimist veel , kui Šumakov , ent see nõuab illusioonide vältimiseks tegusid ja hoolitsemist ."	"Semper"	"Barbarus"	"1939"
